"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"HIV-thesis-feb-24-3-55-pm.nlogo"
"Base experiment"
"02/24/2024 21:34:05:382 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-12","12","-12","12"
"[run number]","average-coupling-tendency","average-drug-tendency","average-test-frequency","average-condom-use","initial-people","average-treatment-tendency","average-commitment","[step]","count turtles with [treated?]","count turtles with [infected?]","count turtles with [drugs?]","count turtles with [known?]","count turtles with [infected? and not known?]","count turtles with [gender = 1 and infected?]","count turtles with [shape = ""person lefty"" and infected?]","count turtles with [shape = ""person righty"" and infected?]","count turtles with [infected? and drugs?]","count turtles with [gender = 1]","count turtles with [gender = 0]","count turtles with [shape = ""person lefty""]","count turtles with [shape = ""person righty""]"
"18","3","1","1","4","5000","4","523","20805","4959","4973","63","4973","0","2491","1258","1224","62","2505","2495","1271","1224"
"23","3","1","1","4","5000","4","523","17885","4911","4940","63","4940","0","2508","1212","1220","63","2549","2451","1231","1220"
"20","3","1","1","4","5000","4","523","20805","4959","4970","63","4970","0","2470","1271","1229","63","2489","2511","1282","1229"
"17","3","1","1","4","5000","4","523","21170","4983","4989","63","4989","0","2463","1233","1293","63","2472","2528","1235","1293"
"24","3","1","1","4","5000","4","523","17885","4921","4948","63","4948","0","2455","1226","1267","62","2486","2514","1247","1267"
"21","3","1","1","4","5000","4","523","19345","4971","4978","63","4978","0","2486","1218","1274","62","2500","2500","1226","1274"
"22","3","1","1","4","5000","4","523","18250","4913","4939","63","4939","0","2518","1207","1214","63","2561","2439","1225","1214"
"25","3","1","1","4","5000","4","523","17520","4884","4911","63","4911","0","2511","1207","1193","63","2568","2432","1239","1193"
"19","3","1","1","4","5000","4","523","19710","4937","4958","63","4958","0","2482","1287","1189","62","2510","2490","1301","1189"
"18","3","1","1","4","5000","4","523","21170","4962","4975","63","4975","0","2492","1259","1224","62","2505","2495","1271","1224"
"23","3","1","1","4","5000","4","523","18250","4924","4943","63","4943","0","2511","1212","1220","63","2549","2451","1231","1220"
"20","3","1","1","4","5000","4","523","21170","4962","4971","63","4971","0","2471","1271","1229","63","2489","2511","1282","1229"
"17","3","1","1","4","5000","4","523","21535","4986","4989","63","4989","0","2463","1233","1293","63","2472","2528","1235","1293"
"21","3","1","1","4","5000","4","523","19710","4972","4981","63","4981","0","2487","1220","1274","62","2500","2500","1226","1274"
"24","3","1","1","4","5000","4","523","18250","4929","4955","63","4953","2","2461","1227","1267","62","2486","2514","1247","1267"
"22","3","1","1","4","5000","4","523","18615","4917","4946","63","4946","0","2522","1210","1214","63","2561","2439","1225","1214"
"25","3","1","1","4","5000","4","523","17885","4893","4916","63","4916","0","2513","1210","1193","63","2568","2432","1239","1193"
"19","3","1","1","4","5000","4","523","20075","4942","4962","63","4962","0","2483","1290","1189","62","2510","2490","1301","1189"
"18","3","1","1","4","5000","4","523","21535","4968","4976","63","4976","0","2492","1260","1224","62","2505","2495","1271","1224"
"23","3","1","1","4","5000","4","523","18615","4927","4947","63","4947","0","2515","1212","1220","63","2549","2451","1231","1220"
"20","3","1","1","4","5000","4","523","21535","4963","4974","63","4974","0","2473","1272","1229","63","2489","2511","1282","1229"
"17","3","1","1","4","5000","4","523","21900","4987","4990","63","4990","0","2464","1233","1293","63","2472","2528","1235","1293"
"21","3","1","1","4","5000","4","523","20075","4973","4984","63","4984","0","2489","1221","1274","62","2500","2500","1226","1274"
"24","3","1","1","4","5000","4","523","18615","4935","4959","63","4958","1","2463","1229","1267","62","2486","2514","1247","1267"
"22","3","1","1","4","5000","4","523","18980","4929","4951","63","4950","1","2525","1212","1214","63","2561","2439","1225","1214"
"25","3","1","1","4","5000","4","523","18250","4898","4927","63","4926","1","2518","1216","1193","63","2568","2432","1239","1193"
"19","3","1","1","4","5000","4","523","20440","4948","4965","63","4965","0","2484","1292","1189","62","2510","2490","1301","1189"
"18","3","1","1","4","5000","4","523","21900","4969","4978","63","4978","0","2493","1261","1224","62","2505","2495","1271","1224"
"20","3","1","1","4","5000","4","523","21900","4967","4977","63","4977","0","2474","1274","1229","63","2489","2511","1282","1229"
"23","3","1","1","4","5000","4","523","18980","4933","4952","63","4952","0","2518","1214","1220","63","2549","2451","1231","1220"
"1","3","1","1","4","5000","4","523","5475","3113","3863","63","3852","11","1743","911","1209","44","2418","2582","1249","1333"
"17","3","1","1","4","5000","4","523","22265","4988","4990","63","4990","0","2464","1233","1293","63","2472","2528","1235","1293"
"21","3","1","1","4","5000","4","523","20440","4973","4984","63","4984","0","2489","1221","1274","62","2500","2500","1226","1274"
"24","3","1","1","4","5000","4","523","18980","4943","4962","63","4962","0","2465","1230","1267","62","2486","2514","1247","1267"
"22","3","1","1","4","5000","4","523","19345","4934","4957","63","4957","0","2530","1213","1214","63","2561","2439","1225","1214"
"25","3","1","1","4","5000","4","523","18615","4907","4928","63","4927","1","2519","1216","1193","63","2568","2432","1239","1193"
"19","3","1","1","4","5000","4","523","20805","4955","4969","63","4969","0","2487","1293","1189","63","2510","2490","1301","1189"
"18","3","1","1","4","5000","4","523","22265","4974","4979","63","4979","0","2494","1261","1224","62","2505","2495","1271","1224"
"20","3","1","1","4","5000","4","523","22265","4970","4977","63","4977","0","2474","1274","1229","63","2489","2511","1282","1229"
"23","3","1","1","4","5000","4","523","19345","4941","4957","63","4957","0","2521","1216","1220","63","2549","2451","1231","1220"
"17","3","1","1","4","5000","4","523","22630","4989","4991","63","4991","0","2465","1233","1293","63","2472","2528","1235","1293"
"21","3","1","1","4","5000","4","523","20805","4979","4984","63","4984","0","2489","1221","1274","62","2500","2500","1226","1274"
"24","3","1","1","4","5000","4","523","19345","4950","4965","63","4964","1","2468","1230","1267","62","2486","2514","1247","1267"
"22","3","1","1","4","5000","4","523","19710","4940","4960","63","4960","0","2533","1213","1214","63","2561","2439","1225","1214"
"25","3","1","1","4","5000","4","523","18980","4912","4936","63","4936","0","2523","1220","1193","63","2568","2432","1239","1193"
"19","3","1","1","4","5000","4","523","21170","4959","4972","63","4972","0","2490","1293","1189","63","2510","2490","1301","1189"
"18","3","1","1","4","5000","4","523","22630","4975","4980","63","4980","0","2495","1261","1224","62","2505","2495","1271","1224"
"20","3","1","1","4","5000","4","523","22630","4972","4981","63","4981","0","2477","1275","1229","63","2489","2511","1282","1229"
"23","3","1","1","4","5000","4","523","19710","4944","4962","63","4961","1","2525","1217","1220","63","2549","2451","1231","1220"
"17","3","1","1","4","5000","4","523","22995","4989","4993","63","4993","0","2466","1234","1293","63","2472","2528","1235","1293"
"21","3","1","1","4","5000","4","523","21170","4981","4987","63","4987","0","2491","1222","1274","62","2500","2500","1226","1274"
"22","3","1","1","4","5000","4","523","20075","4947","4963","63","4963","0","2536","1213","1214","63","2561","2439","1225","1214"
"24","3","1","1","4","5000","4","523","19710","4956","4967","63","4967","0","2470","1230","1267","62","2486","2514","1247","1267"
"25","3","1","1","4","5000","4","523","19345","4919","4941","63","4940","1","2527","1221","1193","63","2568","2432","1239","1193"
"19","3","1","1","4","5000","4","523","21535","4963","4973","63","4973","0","2491","1293","1189","63","2510","2490","1301","1189"
"18","3","1","1","4","5000","4","523","22995","4977","4981","63","4981","0","2496","1261","1224","62","2505","2495","1271","1224"
"20","3","1","1","4","5000","4","523","22995","4975","4982","63","4982","0","2478","1275","1229","63","2489","2511","1282","1229"
"23","3","1","1","4","5000","4","523","20075","4948","4965","63","4965","0","2528","1217","1220","63","2549","2451","1231","1220"
"17","3","1","1","4","5000","4","523","23360","4990","4994","63","4994","0","2467","1234","1293","63","2472","2528","1235","1293"
"21","3","1","1","4","5000","4","523","21535","4984","4989","63","4989","0","2492","1223","1274","62","2500","2500","1226","1274"
"22","3","1","1","4","5000","4","523","20440","4952","4969","63","4969","0","2540","1215","1214","63","2561","2439","1225","1214"
"25","3","1","1","4","5000","4","523","19710","4927","4947","63","4947","0","2530","1224","1193","63","2568","2432","1239","1193"
"24","3","1","1","4","5000","4","523","20075","4959","4970","63","4970","0","2473","1230","1267","62","2486","2514","1247","1267"
"19","3","1","1","4","5000","4","523","21900","4965","4976","63","4976","0","2492","1295","1189","63","2510","2490","1301","1189"
"18","3","1","1","4","5000","4","523","23360","4978","4982","63","4982","0","2497","1261","1224","62","2505","2495","1271","1224"
"20","3","1","1","4","5000","4","523","23360","4977","4983","63","4983","0","2478","1276","1229","63","2489","2511","1282","1229"
"23","3","1","1","4","5000","4","523","20440","4954","4966","63","4966","0","2528","1218","1220","63","2549","2451","1231","1220"
"17","3","1","1","4","5000","4","523","23725","4990","4995","63","4995","0","2468","1234","1293","63","2472","2528","1235","1293"
"21","3","1","1","4","5000","4","523","21900","4984","4989","63","4989","0","2492","1223","1274","62","2500","2500","1226","1274"
"25","3","1","1","4","5000","4","523","20075","4929","4951","63","4951","0","2532","1226","1193","63","2568","2432","1239","1193"
"22","3","1","1","4","5000","4","523","20805","4957","4974","63","4974","0","2545","1215","1214","63","2561","2439","1225","1214"
"24","3","1","1","4","5000","4","523","20440","4962","4971","63","4970","1","2473","1231","1267","62","2486","2514","1247","1267"
"19","3","1","1","4","5000","4","523","22265","4970","4977","63","4977","0","2493","1295","1189","63","2510","2490","1301","1189"
"18","3","1","1","4","5000","4","523","23725","4979","4982","63","4982","0","2497","1261","1224","62","2505","2495","1271","1224"
"20","3","1","1","4","5000","4","523","23725","4977","4985","63","4985","0","2479","1277","1229","63","2489","2511","1282","1229"
"23","3","1","1","4","5000","4","523","20805","4960","4968","63","4968","0","2528","1220","1220","63","2549","2451","1231","1220"
"17","3","1","1","4","5000","4","523","24090","4991","4996","63","4996","0","2469","1234","1293","63","2472","2528","1235","1293"
"21","3","1","1","4","5000","4","523","22265","4985","4990","63","4990","0","2493","1223","1274","62","2500","2500","1226","1274"
"25","3","1","1","4","5000","4","523","20440","4939","4954","63","4954","0","2534","1227","1193","63","2568","2432","1239","1193"
"22","3","1","1","4","5000","4","523","21170","4961","4975","63","4975","0","2546","1215","1214","63","2561","2439","1225","1214"
"24","3","1","1","4","5000","4","523","20805","4965","4975","63","4975","0","2475","1233","1267","62","2486","2514","1247","1267"
"18","3","1","1","4","5000","4","523","24090","4981","4984","63","4984","0","2498","1262","1224","62","2505","2495","1271","1224"
"19","3","1","1","4","5000","4","523","22630","4973","4978","63","4978","0","2494","1295","1189","63","2510","2490","1301","1189"
"20","3","1","1","4","5000","4","523","24090","4982","4985","63","4985","0","2479","1277","1229","63","2489","2511","1282","1229"
"23","3","1","1","4","5000","4","523","21170","4963","4972","63","4972","0","2531","1221","1220","63","2549","2451","1231","1220"
"17","3","1","1","4","5000","4","523","24455","4994","4996","63","4996","0","2469","1234","1293","63","2472","2528","1235","1293"
"21","3","1","1","4","5000","4","523","22630","4987","4991","63","4991","0","2493","1224","1274","62","2500","2500","1226","1274"
"25","3","1","1","4","5000","4","523","20805","4943","4960","63","4960","0","2540","1227","1193","63","2568","2432","1239","1193"
"22","3","1","1","4","5000","4","523","21535","4963","4979","63","4979","0","2548","1217","1214","63","2561","2439","1225","1214"
"24","3","1","1","4","5000","4","523","21170","4967","4976","63","4976","0","2475","1234","1267","62","2486","2514","1247","1267"
"18","3","1","1","4","5000","4","523","24455","4981","4987","63","4987","0","2499","1264","1224","62","2505","2495","1271","1224"
"19","3","1","1","4","5000","4","523","22995","4974","4981","63","4981","0","2496","1296","1189","63","2510","2490","1301","1189"
"20","3","1","1","4","5000","4","523","24455","4982","4985","63","4985","0","2479","1277","1229","63","2489","2511","1282","1229"
"23","3","1","1","4","5000","4","523","21535","4965","4973","63","4973","0","2532","1221","1220","63","2549","2451","1231","1220"
"17","3","1","1","4","5000","4","523","24820","4995","4997","63","4997","0","2470","1234","1293","63","2472","2528","1235","1293"
"21","3","1","1","4","5000","4","523","22995","4989","4993","63","4993","0","2495","1224","1274","62","2500","2500","1226","1274"
"25","3","1","1","4","5000","4","523","21170","4947","4962","63","4962","0","2542","1227","1193","63","2568","2432","1239","1193"
"22","3","1","1","4","5000","4","523","21900","4970","4981","63","4981","0","2549","1218","1214","63","2561","2439","1225","1214"
"18","3","1","1","4","5000","4","523","24820","4982","4988","63","4988","0","2499","1265","1224","62","2505","2495","1271","1224"
"24","3","1","1","4","5000","4","523","21535","4970","4977","63","4977","0","2475","1235","1267","62","2486","2514","1247","1267"
"19","3","1","1","4","5000","4","523","23360","4976","4984","63","4984","0","2499","1296","1189","63","2510","2490","1301","1189"
"20","3","1","1","4","5000","4","523","24820","4983","4985","63","4985","0","2479","1277","1229","63","2489","2511","1282","1229"
"23","3","1","1","4","5000","4","523","21900","4966","4974","63","4974","0","2533","1221","1220","63","2549","2451","1231","1220"
"17","3","1","1","4","5000","4","523","25185","4995","4997","63","4997","0","2470","1234","1293","63","2472","2528","1235","1293"
"21","3","1","1","4","5000","4","523","23360","4989","4993","63","4993","0","2495","1224","1274","62","2500","2500","1226","1274"
"25","3","1","1","4","5000","4","523","21535","4951","4964","63","4963","1","2543","1228","1193","63","2568","2432","1239","1193"
"22","3","1","1","4","5000","4","523","22265","4974","4982","63","4982","0","2549","1219","1214","63","2561","2439","1225","1214"
"18","3","1","1","4","5000","4","523","25185","4982","4988","63","4988","0","2499","1265","1224","62","2505","2495","1271","1224"
"19","3","1","1","4","5000","4","523","23725","4977","4984","63","4984","0","2499","1296","1189","63","2510","2490","1301","1189"
"24","3","1","1","4","5000","4","523","21900","4972","4978","63","4978","0","2476","1235","1267","62","2486","2514","1247","1267"
"20","3","1","1","4","5000","4","523","25185","4985","4987","63","4987","0","2480","1278","1229","63","2489","2511","1282","1229"
"23","3","1","1","4","5000","4","523","22265","4968","4977","63","4977","0","2536","1221","1220","63","2549","2451","1231","1220"
"17","3","1","1","4","5000","4","523","25550","4996","4997","63","4997","0","2470","1234","1293","63","2472","2528","1235","1293"
