"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"HIV-thesis-feb-24-3-55-pm.nlogo"
"drug-tendency"
"02/27/2024 18:25:17:705 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-12","12","-12","12"
"[run number]","average-coupling-tendency","average-drug-tendency","average-test-frequency","average-condom-use","initial-people","average-treatment-tendency","average-commitment","[step]","count turtles with [treated?]","count turtles with [infected?]","count turtles with [drugs?]","count turtles with [known?]","count turtles with [infected? and not known?]","count turtles with [gender = 1 and infected?]","count turtles with [shape = ""person lefty"" and infected?]","count turtles with [shape = ""person righty"" and infected?]","count turtles with [infected? and drugs?]","count turtles with [gender = 1]","count turtles with [gender = 0]","count turtles with [shape = ""person lefty""]","count turtles with [shape = ""person righty""]"
"52","3","4","1","4","5000","4","523","15330","4859","4895","21","4895","0","2452","1219","1224","20","2516","2484","1260","1224"
"50","3","2","1","4","5000","4","523","18615","4947","4962","0","4962","0","2445","1242","1275","0","2466","2534","1259","1275"
"59","3","4","1","4","5000","4","523","8395","4216","4478","18","4472","6","2168","1079","1231","17","2510","2490","1252","1238"
"53","3","4","1","4","5000","4","523","14965","4843","4886","8","4886","0","2379","1240","1267","8","2450","2550","1283","1267"
"55","3","4","1","4","5000","4","523","14235","4830","4877","21","4877","0","2440","1153","1284","21","2529","2471","1187","1284"
"51","3","4","1","4","5000","4","523","16425","4907","4933","13","4932","1","2394","1257","1282","13","2441","2559","1277","1282"
"62","3","4","1","4","5000","4","523","6205","3354","3975","20","3972","3","1866","923","1186","16","2491","2509","1241","1268"
"56","3","4","1","4","5000","4","523","13505","4764","4830","11","4829","1","2421","1186","1223","11","2531","2469","1246","1223"
"60","3","4","1","4","5000","4","523","8395","4143","4420","13","4417","3","2091","1098","1231","12","2480","2520","1280","1240"
"54","3","4","1","4","5000","4","523","14965","4821","4865","10","4865","0","2392","1279","1194","10","2480","2520","1326","1194"
"63","3","4","1","4","5000","4","523","5110","2643","3434","16","3425","9","1578","789","1067","12","2471","2529","1271","1258"
"58","3","4","1","4","5000","4","523","11680","4607","4720","20","4718","2","2318","1181","1221","19","2482","2518","1295","1223"
"48","3","2","1","4","5000","4","523","27740","4987","4995","0","4995","0","2508","1274","1213","0","2512","2488","1275","1213"
"57","3","4","1","4","5000","4","523","12410","4712","4804","15","4803","1","2422","1120","1262","15","2554","2446","1184","1262"
"49","3","2","1","4","5000","4","523","20075","4954","4969","0","4969","0","2441","1281","1247","0","2458","2542","1295","1247"
"61","3","4","1","4","5000","4","523","7300","3771","4141","16","4139","2","1976","983","1182","15","2543","2457","1230","1227"
"52","3","4","1","4","5000","4","523","15695","4871","4906","21","4906","0","2458","1224","1224","20","2516","2484","1260","1224"
"50","3","2","1","4","5000","4","523","18980","4956","4964","0","4964","0","2446","1243","1275","0","2466","2534","1259","1275"
"59","3","4","1","4","5000","4","523","8760","4299","4517","18","4516","1","2190","1095","1232","18","2510","2490","1252","1238"
"53","3","4","1","4","5000","4","523","15330","4857","4895","8","4895","0","2383","1245","1267","8","2450","2550","1283","1267"
"55","3","4","1","4","5000","4","523","14600","4846","4886","21","4886","0","2448","1154","1284","21","2529","2471","1187","1284"
"51","3","4","1","4","5000","4","523","16790","4912","4940","13","4940","0","2398","1260","1282","13","2441","2559","1277","1282"
"63","3","4","1","4","5000","4","523","5475","2896","3616","16","3608","8","1661","836","1119","12","2471","2529","1271","1258"
"62","3","4","1","4","5000","4","523","6570","3560","4067","20","4064","3","1909","950","1208","16","2491","2509","1241","1268"
"60","3","4","1","4","5000","4","523","8760","4226","4467","13","4463","4","2119","1115","1233","12","2480","2520","1280","1240"
"56","3","4","1","4","5000","4","523","13870","4779","4839","11","4839","0","2423","1193","1223","11","2531","2469","1246","1223"
"54","3","4","1","4","5000","4","523","15330","4830","4876","10","4876","0","2399","1283","1194","10","2480","2520","1326","1194"
"58","3","4","1","4","5000","4","523","12045","4634","4746","20","4743","3","2336","1188","1222","19","2482","2518","1295","1223"
"49","3","2","1","4","5000","4","523","20440","4961","4970","0","4970","0","2441","1282","1247","0","2458","2542","1295","1247"
"57","3","4","1","4","5000","4","523","12775","4739","4813","15","4813","0","2430","1121","1262","15","2554","2446","1184","1262"
"48","3","2","1","4","5000","4","523","28105","4991","4996","0","4996","0","2509","1274","1213","0","2512","2488","1275","1213"
"61","3","4","1","4","5000","4","523","7665","3891","4221","16","4215","6","2020","1005","1196","15","2543","2457","1230","1227"
"52","3","4","1","4","5000","4","523","16060","4881","4918","21","4916","2","2465","1229","1224","20","2516","2484","1260","1224"
"50","3","2","1","4","5000","4","523","19345","4958","4968","0","4968","0","2446","1247","1275","0","2466","2534","1259","1275"
"59","3","4","1","4","5000","4","523","9125","4356","4558","18","4556","2","2219","1106","1233","18","2510","2490","1252","1238"
"53","3","4","1","4","5000","4","523","15695","4871","4907","8","4906","1","2390","1250","1267","8","2450","2550","1283","1267"
"55","3","4","1","4","5000","4","523","14965","4858","4892","21","4892","0","2453","1155","1284","21","2529","2471","1187","1284"
"63","3","4","1","4","5000","4","523","5840","3090","3766","16","3761","5","1729","890","1147","12","2471","2529","1271","1258"
"51","3","4","1","4","5000","4","523","17155","4919","4946","13","4946","0","2403","1261","1282","13","2441","2559","1277","1282"
"60","3","4","1","4","5000","4","523","9125","4302","4500","13","4497","3","2143","1124","1233","12","2480","2520","1280","1240"
"62","3","4","1","4","5000","4","523","6935","3728","4163","20","4159","4","1962","981","1220","16","2491","2509","1241","1268"
"54","3","4","1","4","5000","4","523","15695","4842","4886","10","4886","0","2406","1286","1194","10","2480","2520","1326","1194"
"56","3","4","1","4","5000","4","523","14235","4801","4853","11","4853","0","2433","1197","1223","11","2531","2469","1246","1223"
"58","3","4","1","4","5000","4","523","12410","4674","4766","20","4763","3","2345","1199","1222","19","2482","2518","1295","1223"
"49","3","2","1","4","5000","4","523","20805","4963","4974","0","4974","0","2442","1285","1247","0","2458","2542","1295","1247"
"57","3","4","1","4","5000","4","523","13140","4766","4832","15","4832","0","2443","1127","1262","15","2554","2446","1184","1262"
"61","3","4","1","4","5000","4","523","8030","3977","4298","16","4289","9","2065","1028","1205","15","2543","2457","1230","1227"
"48","3","2","1","4","5000","4","523","28470","4993","4996","0","4996","0","2509","1274","1213","0","2512","2488","1275","1213"
"52","3","4","1","4","5000","4","523","16425","4890","4926","21","4925","1","2470","1232","1224","20","2516","2484","1260","1224"
"50","3","2","1","4","5000","4","523","19710","4960","4969","0","4969","0","2447","1247","1275","0","2466","2534","1259","1275"
"59","3","4","1","4","5000","4","523","9490","4437","4604","18","4604","0","2249","1119","1236","18","2510","2490","1252","1238"
"63","3","4","1","4","5000","4","523","6205","3281","3887","16","3886","1","1791","931","1165","12","2471","2529","1271","1258"
"55","3","4","1","4","5000","4","523","15330","4869","4900","21","4900","0","2458","1158","1284","21","2529","2471","1187","1284"
"53","3","4","1","4","5000","4","523","16060","4878","4915","8","4915","0","2397","1251","1267","8","2450","2550","1283","1267"
"60","3","4","1","4","5000","4","523","9490","4374","4539","13","4536","3","2165","1137","1237","12","2480","2520","1280","1240"
"51","3","4","1","4","5000","4","523","17520","4924","4947","13","4947","0","2403","1262","1282","13","2441","2559","1277","1282"
"62","3","4","1","4","5000","4","523","7300","3876","4239","20","4237","2","2007","1000","1232","16","2491","2509","1241","1268"
"54","3","4","1","4","5000","4","523","16060","4856","4900","10","4899","1","2416","1290","1194","10","2480","2520","1326","1194"
"56","3","4","1","4","5000","4","523","14600","4815","4867","11","4867","0","2442","1202","1223","11","2531","2469","1246","1223"
"58","3","4","1","4","5000","4","523","12775","4704","4785","20","4784","1","2351","1211","1223","19","2482","2518","1295","1223"
"49","3","2","1","4","5000","4","523","21170","4967","4979","0","4979","0","2445","1287","1247","0","2458","2542","1295","1247"
"57","3","4","1","4","5000","4","523","13505","4789","4851","15","4851","0","2456","1133","1262","15","2554","2446","1184","1262"
"61","3","4","1","4","5000","4","523","8395","4071","4356","16","4351","5","2106","1041","1209","15","2543","2457","1230","1227"
"52","3","4","1","4","5000","4","523","16790","4895","4933","21","4932","1","2475","1234","1224","20","2516","2484","1260","1224"
"50","3","2","1","4","5000","4","523","20075","4963","4970","0","4970","0","2448","1247","1275","0","2466","2534","1259","1275"
"48","3","2","1","4","5000","4","523","28835","4993","4996","0","4996","0","2509","1274","1213","0","2512","2488","1275","1213"
"59","3","4","1","4","5000","4","523","9855","4482","4638","18","4637","1","2270","1131","1237","18","2510","2490","1252","1238"
"63","3","4","1","4","5000","4","523","6570","3465","4028","16","4026","2","1872","972","1184","13","2471","2529","1271","1258"
"55","3","4","1","4","5000","4","523","15695","4880","4908","21","4908","0","2464","1160","1284","21","2529","2471","1187","1284"
"53","3","4","1","4","5000","4","523","16425","4887","4925","8","4925","0","2401","1257","1267","8","2450","2550","1283","1267"
"60","3","4","1","4","5000","4","523","9855","4430","4590","13","4588","2","2201","1151","1238","12","2480","2520","1280","1240"
"62","3","4","1","4","5000","4","523","7665","3999","4316","20","4315","1","2053","1019","1244","17","2491","2509","1241","1268"
"51","3","4","1","4","5000","4","523","17885","4934","4951","13","4951","0","2407","1262","1282","13","2441","2559","1277","1282"
"54","3","4","1","4","5000","4","523","16425","4866","4910","10","4909","1","2423","1293","1194","10","2480","2520","1326","1194"
"56","3","4","1","4","5000","4","523","14965","4830","4879","11","4879","0","2451","1205","1223","11","2531","2469","1246","1223"
"58","3","4","1","4","5000","4","523","13140","4726","4804","20","4803","1","2367","1214","1223","19","2482","2518","1295","1223"
"49","3","2","1","4","5000","4","523","21535","4969","4981","0","4981","0","2446","1288","1247","0","2458","2542","1295","1247"
"57","3","4","1","4","5000","4","523","13870","4807","4861","15","4861","0","2462","1137","1262","15","2554","2446","1184","1262"
"61","3","4","1","4","5000","4","523","8760","4152","4419","16","4411","8","2149","1057","1213","15","2543","2457","1230","1227"
"52","3","4","1","4","5000","4","523","17155","4907","4936","21","4935","1","2477","1235","1224","20","2516","2484","1260","1224"
"50","3","2","1","4","5000","4","523","20440","4964","4972","0","4972","0","2449","1248","1275","0","2466","2534","1259","1275"
"64","3","4","1","4","5000","4","523","0","0","400","19","0","400","201","97","102","1","2433","2567","1298","1269"
"59","3","4","1","4","5000","4","523","10220","4524","4677","18","4677","0","2299","1140","1238","18","2510","2490","1252","1238"
"63","3","4","1","4","5000","4","523","6935","3652","4122","16","4119","3","1926","994","1202","13","2471","2529","1271","1258"
"55","3","4","1","4","5000","4","523","16060","4886","4918","21","4918","0","2471","1163","1284","21","2529","2471","1187","1284"
"60","3","4","1","4","5000","4","523","10220","4473","4628","13","4625","3","2222","1167","1239","12","2480","2520","1280","1240"
"53","3","4","1","4","5000","4","523","16790","4898","4931","8","4931","0","2404","1260","1267","8","2450","2550","1283","1267"
"62","3","4","1","4","5000","4","523","8030","4081","4378","20","4377","1","2093","1032","1253","17","2491","2509","1241","1268"
"54","3","4","1","4","5000","4","523","16790","4879","4917","10","4917","0","2426","1297","1194","10","2480","2520","1326","1194"
"51","3","4","1","4","5000","4","523","18250","4943","4954","13","4954","0","2410","1262","1282","13","2441","2559","1277","1282"
"56","3","4","1","4","5000","4","523","15330","4840","4888","11","4888","0","2457","1208","1223","11","2531","2469","1246","1223"
"58","3","4","1","4","5000","4","523","13505","4747","4814","20","4814","0","2373","1218","1223","19","2482","2518","1295","1223"
"49","3","2","1","4","5000","4","523","21900","4970","4985","0","4985","0","2447","1291","1247","0","2458","2542","1295","1247"
"61","3","4","1","4","5000","4","523","9125","4238","4464","16","4460","4","2177","1073","1214","15","2543","2457","1230","1227"
"57","3","4","1","4","5000","4","523","14235","4817","4874","15","4874","0","2469","1143","1262","15","2554","2446","1184","1262"
"64","3","4","1","4","5000","4","523","365","83","592","19","113","479","267","130","195","11","2433","2567","1298","1269"
"52","3","4","1","4","5000","4","523","17520","4920","4941","21","4940","1","2479","1238","1224","20","2516","2484","1260","1224"
"50","3","2","1","4","5000","4","523","20805","4968","4972","0","4972","0","2449","1248","1275","0","2466","2534","1259","1275"
"63","3","4","1","4","5000","4","523","7300","3802","4214","16","4210","4","1976","1022","1216","15","2471","2529","1271","1258"
"59","3","4","1","4","5000","4","523","10585","4567","4712","18","4712","0","2324","1150","1238","18","2510","2490","1252","1238"
"60","3","4","1","4","5000","4","523","10585","4510","4660","13","4655","5","2247","1173","1240","12","2480","2520","1280","1240"
"55","3","4","1","4","5000","4","523","16425","4896","4924","21","4924","0","2475","1165","1284","21","2529","2471","1187","1284"
"53","3","4","1","4","5000","4","523","17155","4910","4933","8","4933","0","2406","1260","1267","8","2450","2550","1283","1267"
"62","3","4","1","4","5000","4","523","8395","4178","4427","20","4427","0","2123","1046","1258","17","2491","2509","1241","1268"
"54","3","4","1","4","5000","4","523","17155","4886","4923","10","4923","0","2431","1298","1194","10","2480","2520","1326","1194"
"51","3","4","1","4","5000","4","523","18615","4946","4959","13","4959","0","2412","1265","1282","13","2441","2559","1277","1282"
"56","3","4","1","4","5000","4","523","15695","4856","4903","11","4903","0","2466","1214","1223","11","2531","2469","1246","1223"
"58","3","4","1","4","5000","4","523","13870","4767","4831","20","4831","0","2383","1225","1223","19","2482","2518","1295","1223"
"49","3","2","1","4","5000","4","523","22265","4974","4985","0","4985","0","2447","1291","1247","0","2458","2542","1295","1247"
"64","3","4","1","4","5000","4","523","730","210","813","19","352","461","367","174","272","11","2433","2567","1298","1269"
"61","3","4","1","4","5000","4","523","9490","4309","4499","16","4497","2","2201","1084","1214","15","2543","2457","1230","1227"
"57","3","4","1","4","5000","4","523","14600","4834","4883","15","4883","0","2477","1144","1262","15","2554","2446","1184","1262"
"52","3","4","1","4","5000","4","523","17885","4926","4948","21","4948","0","2482","1242","1224","20","2516","2484","1260","1224"
